,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,timestamp_ms,truncated,user
174,,,Thu Jun 30 17:54:21 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748575415636267008,748575415636267008,British_Airways,,,18332190.0,18332190,False,en,"{'id': '2b8ca0ecf44dcd42', 'url': 'https://api.twitter.com/1.1/geo/id/2b8ca0ecf44dcd42.json', 'place_type': 'city', 'name': 'Ingliston', 'full_name': 'Ingliston, Scotland', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.373748, 55.937881], [-3.373748, 55.949983], [-3.356245, 55.949983], [-3.356245, 55.937881]]]}, 'attributes': {}}",,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways (cont) I will look for taxi refund as not my fault flight cancelled by BA. Surely refund taxi than international flights,1467309261603,False,"{'id': 478967126, 'id_str': '478967126', 'name': 'Martin', 'screen_name': 'couttsmf', 'location': 'in your phone ', 'url': None, 'description': 'You only live once, make the most of it', 'protected': False, 'verified': False, 'followers_count': 63, 'friends_count': 153, 'listed_count': 1, 'favourites_count': 30, 'statuses_count': 661, 'created_at': 'Mon Jan 30 21:28:25 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/670664444263981057/jxrMYRcR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/670664444263981057/jxrMYRcR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/478967126/1432453751', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
175,,,Thu Jun 30 17:54:55 +0000 2016,"{'hashtags': [{'text': 'freeUpgradePrettyPlease', 'indices': [70, 94]}], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}, {'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [17, 33]}], 'symbols': []}",,0,False,low,,748575555990192128,748575555990192128,British_Airways,7.485748830728479e+17,748574883072847872,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways @British_Airways currently boarding BA482 to BCN :-) #freeUpgradePrettyPlease,1467309295066,False,"{'id': 211809864, 'id_str': '211809864', 'name': 'Craig Wootton', 'screen_name': 'belfastwoody', 'location': 'Belfast', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 294, 'friends_count': 891, 'listed_count': 3, 'favourites_count': 55, 'statuses_count': 5328, 'created_at': 'Thu Nov 04 09:52:07 +0000 2010', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3726416162/07e1d4c50f70ab6df1101db0833070b0_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3726416162/07e1d4c50f70ab6df1101db0833070b0_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/211809864/1354872515', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
176,,,Thu Jun 30 17:57:26 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748576192974970880,748576192974970880,British_Airways,7.485272518308946e+17,748527251830894593,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",@British_Airways my travel insurers have advised that we are not covered as we did not purchase additional cancellation cover. FRUSTRATING,1467309446935,False,"{'id': 748492922644008960, 'id_str': '748492922644008960', 'name': 'Julie Holbrook', 'screen_name': 'JulieHolbrook19', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 1, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 7, 'created_at': 'Thu Jun 30 12:26:34 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en-gb', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '2B7BB9', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}"
177,,,Thu Jun 30 17:58:04 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748576352031354880,748576352031354880,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",@British_Airways stuck on the phone to the silver line for over 30 minutes trying to use Avios to upgrade as the website keeps crashing!,1467309484857,False,"{'id': 748574887401357313, 'id_str': '748574887401357313', 'name': 'Michelle Stevenson', 'screen_name': 'Michellesteve79', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 2, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 1, 'created_at': 'Thu Jun 30 17:52:16 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en-gb', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '2B7BB9', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}"
178,,,Thu Jun 30 17:59:53 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748576808241631232,748576808241631232,British_Airways,7.485747673142477e+17,748574767314247681,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@British_Airways already have :),1467309593626,False,"{'id': 124154609, 'id_str': '124154609', 'name': 'Nad Star', 'screen_name': 'NadStarBOOOOM', 'location': 'Brentwood, Essex. Vegas often.', 'url': 'http://Www.lustlace.co.uk', 'description': 'Instagram: nadstarboooomprivate   Snapchat: nadstarboooom', 'protected': False, 'verified': False, 'followers_count': 1707, 'friends_count': 803, 'listed_count': 0, 'favourites_count': 2660, 'statuses_count': 45441, 'created_at': 'Thu Mar 18 12:43:24 +0000 2010', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/334980426/nadtwit.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/334980426/nadtwit.jpg', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000336451968/acfd7133e4c88e06100779b4ac2af60f_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000336451968/acfd7133e4c88e06100779b4ac2af60f_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/124154609/1377130624', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
179,,,Thu Jun 30 18:00:51 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748577049988767744,748577049988767744,British_Airways,7.483021171448259e+17,748302117144825860,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways why is there only an option online to 'say thank you' &amp; not to complain on your website. What an absolute joke!,1467309651263,False,"{'id': 126042900, 'id_str': '126042900', 'name': 'Charlotte M Tyler', 'screen_name': 'CMTyler1', 'location': 'London', 'url': 'https://www.spotlight.com/4686-8972-1682', 'description': '1/4 of girl band @Zyrah_Rose, Singer, Actress, Beauty Queen - Top12 finalist of Miss World Philippines. @bma_artists snapchat - cmtyler88', 'protected': False, 'verified': False, 'followers_count': 936, 'friends_count': 768, 'listed_count': 11, 'favourites_count': 667, 'statuses_count': 1300, 'created_at': 'Wed Mar 24 17:15:04 +0000 2010', 'utc_offset': 7200, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/443305469088514049/U9WHDNXl.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/443305469088514049/U9WHDNXl.jpeg', 'profile_background_tile': True, 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/654985601062715392/QraG1lWS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/654985601062715392/QraG1lWS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/126042900/1464172763', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
180,,,Thu Jun 30 18:01:57 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': [], 'media': [{'id': 748577313416044544, 'id_str': '748577313416044544', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/CmN7GbUUYAAvnf7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CmN7GbUUYAAvnf7.jpg', 'url': 'https://t.co/3LuXVEPEaR', 'display_url': 'pic.twitter.com/3LuXVEPEaR', 'expanded_url': 'http://twitter.com/petraholt31/status/748577326577790978/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1200, 'h': 1800, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 453, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 748577313416044544, 'id_str': '748577313416044544', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/CmN7GbUUYAAvnf7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CmN7GbUUYAAvnf7.jpg', 'url': 'https://t.co/3LuXVEPEaR', 'display_url': 'pic.twitter.com/3LuXVEPEaR', 'expanded_url': 'http://twitter.com/petraholt31/status/748577326577790978/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1200, 'h': 1800, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 453, 'h': 680, 'resize': 'fit'}}}]}",0,False,low,,748577326577790978,748577326577790978,British_Airways,,,18332190.0,18332190,False,en,,False,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@British_Airways Thank you again! fantastic premium, food in both, great economy and no lost luggage! DEN-VIE RT https://t.co/3LuXVEPEaR",1467309717207,False,"{'id': 2155557044, 'id_str': '2155557044', 'name': 'Petra', 'screen_name': 'petraholt31', 'location': 'Colorado Springs', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 13, 'friends_count': 23, 'listed_count': 0, 'favourites_count': 40, 'statuses_count': 30, 'created_at': 'Fri Oct 25 20:08:18 +0000 2013', 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/737067551675424768/u8wcX6zD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/737067551675424768/u8wcX6zD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2155557044/1398969885', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
181,,,Thu Jun 30 18:02:22 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748577432735715328,748577432735715328,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways Hi. You asked me to DM you about my delay but have not replied.,1467309742517,False,"{'id': 2931702321, 'id_str': '2931702321', 'name': 'Jack Dann', 'screen_name': 'JackNDann', 'location': 'Raynes Park - London', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 188, 'friends_count': 125, 'listed_count': 1, 'favourites_count': 358, 'statuses_count': 1324, 'created_at': 'Fri Dec 19 08:55:48 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/738471965485322240/rMWsLLzJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/738471965485322240/rMWsLLzJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2931702321/1458800814', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
182,,,Thu Jun 30 18:02:57 +0000 2016,"{'hashtags': [{'text': 'likealemon', 'indices': [129, 140]}], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748577579557330945,748577579557330945,British_Airways,7.46811077342675e+17,746811077342674944,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@British_Airways a couple of hours and £10+ parking. Information is key. If I knew, I would have sat down for a coffee and read. #likealemon",1467309777522,False,"{'id': 746483417030729728, 'id_str': '746483417030729728', 'name': 'Christos Nicolaou', 'screen_name': 'TheRealChri5tos', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 4, 'friends_count': 100, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2, 'created_at': 'Fri Jun 24 23:21:30 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en-GB', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '2B7BB9', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}"
183,,,Thu Jun 30 18:03:44 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748577778153426944,748577778153426944,British_Airways,7.48577329807528e+17,748577329807527938,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways thank you for your standard response. Would accept it if it was a one off but every week is beyond ridiculous,1467309824871,False,"{'id': 76159898, 'id_str': '76159898', 'name': 'Sara Mechan', 'screen_name': 'saramechan', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 13, 'friends_count': 153, 'listed_count': 0, 'favourites_count': 45, 'statuses_count': 273, 'created_at': 'Mon Sep 21 22:06:37 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}"
184,,,Thu Jun 30 18:06:29 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748578470150676484,748578470150676484,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@British_Airways Are you getting bored of LGW-EDI?? 2nd cancel in two weeks! Car at LGW, your later flight taking me to LHR. £100 cab fare.",1467309989856,False,"{'id': 15949860, 'id_str': '15949860', 'name': 'M Phillips-McFadden', 'screen_name': 'phillipsmark', 'location': 'Down South.', 'url': None, 'description': ""Family, friends, music, politics, books, coffee, sport & tech. Personal opinions, RT isn't endorsement."", 'protected': False, 'verified': False, 'followers_count': 390, 'friends_count': 2690, 'listed_count': 7, 'favourites_count': 2831, 'statuses_count': 5037, 'created_at': 'Fri Aug 22 20:35:07 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000138587119/_WeXCyeu.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000138587119/_WeXCyeu.jpeg', 'profile_background_tile': False, 'profile_link_color': '93A644', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/736493648410488832/w6XP4Cce_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/736493648410488832/w6XP4Cce_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15949860/1460721714', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
185,,,Thu Jun 30 18:07:53 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748578821285113860,748578821285113860,British_Airways,7.48571679618646e+17,748571679618646016,18332190.0,18332190,False,en,"{'id': '457b4814b4240d87', 'url': 'https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json', 'place_type': 'city', 'name': 'London', 'full_name': 'London, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.187894, 51.483718], [-0.187894, 51.516466], [-0.109978, 51.516466], [-0.109978, 51.483718]]]}, 'attributes': {}}",,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways Our API was entered before we traveled to the UK two weeks ago. Still there. Airport our best bet tomorrow?,1467310073573,False,"{'id': 21515273, 'id_str': '21515273', 'name': 'Lisa Will', 'screen_name': 'dustchick', 'location': 'San Diego, CA', 'url': None, 'description': 'Astrophysicist, educator, geek. Professor, Physics & Astronomy, San Diego City College. Resident Astronomer, Fleet Science Center. (Usual tweet disclaimer)', 'protected': False, 'verified': False, 'followers_count': 744, 'friends_count': 1164, 'listed_count': 73, 'favourites_count': 7339, 'statuses_count': 14673, 'created_at': 'Sat Feb 21 20:43:53 +0000 2009', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '2A18C9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': '2842D6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747157727034630144/igFec53x_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747157727034630144/igFec53x_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21515273/1432700782', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
186,,,Thu Jun 30 18:08:35 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748578999182340097,748578999182340097,British_Airways,7.485718037532508e+17,748571803753250820,18332190.0,18332190,False,en,"{'id': '457b4814b4240d87', 'url': 'https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json', 'place_type': 'city', 'name': 'London', 'full_name': 'London, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.187894, 51.483718], [-0.187894, 51.516466], [-0.109978, 51.516466], [-0.109978, 51.483718]]]}, 'attributes': {}}",,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@British_Airways Our seat reservations are still listed, too.",1467310115987,False,"{'id': 21515273, 'id_str': '21515273', 'name': 'Lisa Will', 'screen_name': 'dustchick', 'location': 'San Diego, CA', 'url': None, 'description': 'Astrophysicist, educator, geek. Professor, Physics & Astronomy, San Diego City College. Resident Astronomer, Fleet Science Center. (Usual tweet disclaimer)', 'protected': False, 'verified': False, 'followers_count': 744, 'friends_count': 1164, 'listed_count': 73, 'favourites_count': 7339, 'statuses_count': 14674, 'created_at': 'Sat Feb 21 20:43:53 +0000 2009', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '2A18C9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': '2842D6', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747157727034630144/igFec53x_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747157727034630144/igFec53x_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21515273/1432700782', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
